"url","name","locality","cuisine","price_per_person","overall_rating","food","service","ambiance","reviews","noise","dining_style"
"https://www.kayak.com/New-York-Restaurants-Pierre-Loti-Midtown.100048365.rd.ksp","Pierre Loti Midtown","Midtown","Turkish","$30 and under","4.4","4.2","4.4","4.2","871","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Sushi-Yasaka.100048505.rd.ksp","Sushi Yasaka","Upper West Side","Japanese","$31 to $50","4.8","4.8","4.5","4.2","443","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-VITAE.100048516.rd.ksp","VITAE","Midtown","Contemporary American","$31 to $50","4.5","4.6","4.5","4.4","367","Moderate","Casual Elegant"
"https://www.kayak.com/New-York-Restaurants-Bottega.100048556.rd.ksp","Bottega","Upper East Side","Italian","$30 and under","4.7","4.6","4.8","4.7","90","Moderate","Casual Elegant"
"https://www.kayak.com/New-York-Restaurants-Karizma-Hookah-Lounge.100048610.rd.ksp","Karizma Hookah Lounge","Midtown","Middle Eastern","$30 and under","4.1","3.6","3.9","4.0","162","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-P-J-Clarke-s-Third-Avenue.100049004.rd.ksp","P.J. Clarke's - Third Avenue","Midtown","American","$30 and under","4.6","4.5","4.5","4.4","4881","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-P-J-Clarke-s-Lincoln-Square.100049042.rd.ksp","P.J. Clarke's-Lincoln Square","Upper West Side","American","$30 and under","4.3","4.1","4.2","4.1","4555","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Patsy-s-Pizzeria-69th-St.100049046.rd.ksp","Patsy's Pizzeria - 69th St","Upper East Side","Pizzeria","$30 and under","4.4","4.4","4.2","4.0","284","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Wagamama-Nomad-5th-Avenue-.100049092.rd.ksp","Wagamama (Nomad - 5th Avenue)","Flatiron District","Asian","$30 and under","4.4","4.3","4.3","4.5","194","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Maxwell-s-Central-Park.100049326.rd.ksp","Maxwell's Central Park","East Harlem","American","$30 and under","4.2","3.8","3.9","4.0","13","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Kyo-Ya.100049327.rd.ksp","Kyo Ya","East Village","Japanese","$50 and over","4.6","4.6","4.6","4.5","111","Low","Casual Elegant"
"https://www.kayak.com/New-York-Restaurants-Patsy-s-Pizzeria.100049348.rd.ksp","Patsy's Pizzeria","Upper East Side","Pizzeria","$30 and under","4.6","4.7","4.6","4.1","47","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-The-Marshal.100049355.rd.ksp","The Marshal","Hell's Kitchen","Farm-to-table","$31 to $50","4.5","4.5","4.5","4.1","2279","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Bobby-Van-s-Grill-Times-Square.100049462.rd.ksp","Bobby Van's Grill Times Square","Midtown","Steakhouse","$50 and over","4.7","4.6","4.7","4.3","94","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Ainsworth-Fi-Di.100049505.rd.ksp","Ainsworth Fi Di","Financial District","American","$30 and under","4.1","4.0","3.9","4.0","1804","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-UN-Plaza-Grill.100049512.rd.ksp","UN Plaza Grill","Midtown","Kosher","$50 and over","4.5","4.5","4.5","4.5","423","Moderate","Fine Dining"
"https://www.kayak.com/New-York-Restaurants-The-Beatrice-Inn.100049552.rd.ksp","The Beatrice Inn","West Village","Fine cuts","$31 to $50","4.4","4.3","4.3","4.5","4260","Moderate","Fine Dining"
"https://www.kayak.com/New-York-Restaurants-The-Theater-Buffet.100049813.rd.ksp","The Theater Buffet","Hell's Kitchen","International","$50 and over","3.7","3.6","3.9","4.0","110","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-The-Woodstock.100049836.rd.ksp","The Woodstock","Meatpacking District","Pizza Bar","$30 and under","4.0","4.0","3.3","4.0","222","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Kyma-Flatiron.100049865.rd.ksp","Kyma - Flatiron","Chelsea","Greek","$50 and over","4.6","4.6","4.5","4.5","216","Moderate","Casual Elegant"
"https://www.kayak.com/New-York-Restaurants-Pitchounette81.100049960.rd.ksp","Pitchounette81","Upper East Side","French","$31 to $50","4.5","4.4","4.5","4.3","289","Low","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Shoga-Sushi.100049966.rd.ksp","Shoga Sushi","Upper East Side","Sushi","$30 and under","4.4","4.6","4.6","4.0","41","Low","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Petit-Poulet.100049980.rd.ksp","Petit Poulet","Midtown","French","$30 and under","4.1","4.1","4.1","4.0","2642","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Cantina-Rooftop.100049993.rd.ksp","Cantina Rooftop","Hell's Kitchen","Mexican","$31 to $50","4.1","4.1","4.1","4.0","204","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Cafe-21-at-21-West-End.100050335.rd.ksp","Cafe 21 at 21 West End","Upper West Side","International","$30 and under","4.3","4.3","4.1","4.2","149","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-5-Napkin-Burger-Union-Square.100050348.rd.ksp","5 Napkin Burger - Union Square","East Village","Burgers","$30 and under","4.2","4.2","4.1","3.9","3254","Moderate","Casual Elegant"
"https://www.kayak.com/New-York-Restaurants-Boqueria-West-40th-Street.100050416.rd.ksp","Boqueria West 40th Street","Midtown","Tapas / Small Plates","$31 to $50","4.5","4.5","4.4","4.4","86","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Plant-Food-Wine-New-York.100050506.rd.ksp","Plant Food + Wine New York","East Village","Vegan","$31 to $50","4.5","4.4","4.6","4.5","339","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Gu-Japanese-Fusion-Sushi-and-Bar.100050534.rd.ksp","Gu Japanese Fusion Sushi and Bar","Midtown","Japanese","$30 and under","4.5","4.4","4.3","4.2","60","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Caliente-Cab-Mexican-Cafe.100050635.rd.ksp","Caliente Cab Mexican Cafe","West Village","Regional Mexican","$30 and under","4.6","4.5","4.6","4.6","80","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Upholstery-Store-Food-and-Wine.100050681.rd.ksp","Upholstery Store: Food and Wine","West Village","Contemporary American","$31 to $50","4.5","4.4","4.5","4.4","285","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Pinch-Chinese.100050719.rd.ksp","Pinch Chinese","SoHo","Chinese","$31 to $50","4.6","4.7","4.4","4.4","829","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Bar-SixtyFive-at-Rainbow-Room.100050795.rd.ksp","Bar SixtyFive at Rainbow Room","Midtown","Contemporary American","$31 to $50","4.5","4.2","4.2","4.6","7971","Moderate","Casual Elegant"
"https://www.kayak.com/New-York-Restaurants-Copinette.100050819.rd.ksp","Copinette","Midtown","American","$30 and under","4.5","4.5","4.5","4.4","344","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Woodpecker-by-David-Burke.100050822.rd.ksp","Woodpecker by David Burke","Midtown","American","$30 and under","4.3","4.3","4.2","4.1","2376","Moderate","Casual Elegant"
"https://www.kayak.com/New-York-Restaurants-Via-Italia-Restaurant.100051023.rd.ksp","Via Italia Restaurant","Midtown","Italian","$30 and under","3.9","4.0","3.9","3.7","367","Low","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-PN-wood-fired-pizza.100051082.rd.ksp","PN wood fired pizza","Midtown","Italian","$31 to $50","4.5","4.4","4.3","4.2","1055","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Sip-Sak.100051144.rd.ksp","Sip Sak","Midtown","Turkish","$30 and under","4.5","4.4","4.4","4.1","41","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Connolly-s-Pub-and-Restaurant-47th.100051162.rd.ksp","Connolly's Pub and Restaurant - 47th","Midtown","American","$30 and under","4.2","3.9","4.0","4.0","37","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Spice-Union-Square.100051174.rd.ksp","Spice - Union Square","Manhattan","Thaï","$30 and under","3.9","4.0","3.5","3.6","1621","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-The-Leroy-House-f-k-a-Harwood-on-Hudson-.100051198.rd.ksp","The Leroy House","West Village","American","$31 to $50","4.7","4.6","4.6","4.7","2469","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Bua-Thai-Ramen-Robata-Grill.100051257.rd.ksp","Bua Thai Ramen & Robata Grill","Upper East Side","Thaï","$30 and under","4.4","4.4","4.0","4.1","54","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Saar-Indian-Bistro.100051327.rd.ksp","Saar Indian Bistro","Midtown","Indian","$31 to $50","4.5","4.6","4.6","4.2","108","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Laduree-SOHO.100051384.rd.ksp","Laduree Soho Restaurant","SoHo","French","$30 and under","4.5","4.4","4.3","4.7","466","Moderate","Casual Elegant"
"https://www.kayak.com/New-York-Restaurants-Lederhosen.100051419.rd.ksp","Lederhosen","West Village","German","$30 and under","4.2","4.1","4.0","3.6","85","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Mighty-Quinn-s-Barbeque-Upper-East-Side.100051528.rd.ksp","Mighty Quinn's Barbeque-Upper East Side","Upper East Side","Barbecue","$30 and under","4.0","4.0","3.8","3.4","170","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-2-West-at-The-Wagner-Hotel.100051562.rd.ksp","2 West at The Wagner Hotel","Battery Park City","Contemporary American","$31 to $50","4.0","4.0","4.1","3.9","1245","Low","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Leonelli-Taberna.100051590.rd.ksp","Leonelli Taberna","Midtown","Italian","$31 to $50","4.5","4.5","4.5","4.3","828","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Cull-and-Pistol.100051676.rd.ksp","Cull and Pistol","Chelsea","Seafood","$30 and under","4.5","4.5","4.4","4.1","1888","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Upland.100051696.rd.ksp","Upland","Flatiron District","Contemporary American","$50 and over","4.6","4.6","4.4","4.6","22889","Moderate","Casual Elegant"
"https://www.kayak.com/New-York-Restaurants-The-Polo-Bar.100051697.rd.ksp","The Polo Bar","Midtown","American","$31 to $50","4.8","4.7","4.8","4.9","3848","Moderate","Elegant Dining"
"https://www.kayak.com/New-York-Restaurants-Le-Coq-Rico.100051703.rd.ksp","Le Coq Rico","Gramercy","Contemporary French","$31 to $50","4.3","4.4","4.2","4.2","472","Moderate","Casual Elegant"
"https://www.kayak.com/New-York-Restaurants-Hell-s-Kitchen-9th-Ave-New-York-City.100051708.rd.ksp","Hell's Kitchen - 9th Ave, New York City","Hell's Kitchen","Mexican","$30 and under","4.5","4.5","4.4","4.3","2363","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-La-Pecora-Bianca-NoMad.100051714.rd.ksp","La Pecora Bianca - NoMad","Flatiron District","Italian","$30 and under","4.5","4.5","4.3","4.4","14575","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-The-Smith-Nomad.100051716.rd.ksp","The Smith - Nomad","Midtown","American","$30 and under","4.6","0.0","4.5","4.4","1270","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Tarallucci-e-Vino-East-Village.100051729.rd.ksp","Tarallucci e Vino - East Village","East Village","Italian","$31 to $50","4.5","4.4","4.4","4.3","554","Moderate","Casual Elegant"
"https://www.kayak.com/New-York-Restaurants-Ashoka-2nd-Ave-.100051897.rd.ksp","Ashoka - 2nd Ave.","Upper East Side","Indian","$30 and under","4.6","4.5","4.6","4.4","121","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Haswell-Green-s.100051916.rd.ksp","Haswell Green's","Midtown","American","$30 and under","4.6","4.4","4.5","4.7","745","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Yamada-Chikara-NY.100051930.rd.ksp","Yamada Chikara NY","Midtown","Japanese","$50 and over","4.7","4.7","4.9","4.8","225","Low","Casual Elegant"
"https://www.kayak.com/New-York-Restaurants-Snack-Taverna.100052067.rd.ksp","Snack Taverna","West Village","Greek","$30 and under","4.4","4.4","4.2","4.2","3484","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Char-Sue.100052092.rd.ksp","Char Sue","Lower East Side","Izakaya","$30 and under","4.6","4.6","4.3","4.2","195","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Summer-Day.100052119.rd.ksp","Summer Day","Tribeca","American","$31 to $50","4.3","4.1","4.1","4.4","662","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Holy-Ground.100052120.rd.ksp","Holy Ground","Tribeca","American","$50 and over","4.5","4.3","4.2","4.6","189","Moderate","Casual Elegant"
"https://www.kayak.com/New-York-Restaurants-Barnea-Bistro.100052137.rd.ksp","Barnea Bistro","Midtown","Kosher","$50 and over","4.9","4.9","4.8","4.7","113","Moderate","Fine Dining"
"https://www.kayak.com/New-York-Restaurants-Broadstone-Bar-Kitchen.100052206.rd.ksp","Broadstone Bar & Kitchen","Financial District","American","$30 and under","4.2","4.1","4.1","4.1","268","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Il-Mulino-New-York-Tribeca.100052291.rd.ksp","Il Mulino New York - Tribeca","Tribeca","Italian","$50 and over","4.6","4.6","4.6","4.6","94","Moderate","Fine Dining"
"https://www.kayak.com/New-York-Restaurants-Empellon-Al-Pastor-Murray-Hill-.100052327.rd.ksp","Empellon Al Pastor (Murray Hill)","Midtown","Dining bar","$30 and under","4.0","4.0","4.0","3.9","478","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Bellini.100052445.rd.ksp","Bellini","Financial District","Italian","$31 to $50","4.5","4.5","4.4","4.6","389","Low","Casual Elegant"
"https://www.kayak.com/New-York-Restaurants-Magic-Hour-Rooftop-Bar-Lounge.100052467.rd.ksp","Magic Hour Rooftop Bar & Lounge","Midtown","American","$31 to $50","3.8","0.0","3.7","4.0","728","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Quality-Eats-Nomad.100052471.rd.ksp","Quality Eats Nomad","Midtown","Steakhouse","$31 to $50","4.6","4.5","4.5","4.5","1126","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-114-THE-MARMARA-PARK-AVENUE.100052478.rd.ksp","114 @ THE MARMARA PARK AVENUE","Midtown","Contemporary American","$30 and under","4.3","4.3","3.9","4.3","23","Low","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Gazalas.100052510.rd.ksp","Gazala’s","Upper West Side","Middle Eastern","$30 and under","4.6","4.6","4.4","4.0","54","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Cardoncello-diVino.100052561.rd.ksp","Cardoncello diVino","Midtown","Italian","$31 to $50","4.7","4.7","4.7","4.6","1316","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Oak-Tuscan-Truffle-Lounge.100052562.rd.ksp","Oak Tuscan Truffle Lounge","West Village","Italian","$31 to $50","4.8","4.7","4.8","4.6","500","Low","Casual Elegant"
"https://www.kayak.com/New-York-Restaurants-Nonna-Beppa.100052567.rd.ksp","Nonna Beppa","Hudson Square","Italian","$30 and under","4.4","4.4","4.4","4.3","476","Low","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Flatiron-Hall.100052630.rd.ksp","Flatiron Hall","Flatiron District","American","$30 and under","4.3","4.1","4.1","4.0","768","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Pinocchio.100052672.rd.ksp","Pinocchio","Upper East Side","Italian","$31 to $50","4.4","4.3","4.5","4.3","210","Low","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Miramar.100052674.rd.ksp","Miramar","Battery Park City","Seafood","$30 and under","4.2","4.2","4.2","4.2","745","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Jackson-Hole-Murray-Hill.100052676.rd.ksp","Jackson Hole - Murray Hill","Midtown","Burgers","$30 and under","4.0","3.9","3.9","2.9","11","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Blue-Ribbon-Federal-Grill.100052705.rd.ksp","Blue Ribbon Federal Grill","Financial District","Contemporary American","$30 and under","4.5","4.5","4.4","4.3","2134","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Lalito.100052721.rd.ksp","Lalito","Chinatown","Mexican","$30 and under","4.3","4.2","4.1","4.3","242","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Chocolat-Restaurant-Bar.100052733.rd.ksp","Chocolat Restaurant & Bar","Harlem","Southern","$30 and under","4.0","4.1","4.0","4.1","2769","Moderate","Casual Elegant"
"https://www.kayak.com/New-York-Restaurants-Dolcino-Trattoria-Toscana.100052744.rd.ksp","Dolcino Trattoria Toscana","Midtown","Italian","$30 and under","4.1","4.0","4.1","3.8","471","Low","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Quality-Eats-Upper-East-Side.100054832.rd.ksp","Quality Eats Upper East Side","Upper East Side","American","$31 to $50","4.6","4.5","4.5","4.3","330","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Souvlaki-GR-Kouzina.100055858.rd.ksp","Souvlaki GR Kouzina","Midtown","Greek","$30 and under","4.9","4.9","4.9","4.9","14","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-FARIDA-Central-Asian-Cuisine-Grill.100056141.rd.ksp","FARIDA Central Asian Cuisine & Grill","Hell's Kitchen","Asian","$30 and under","4.4","4.5","4.3","4.0","306","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Old-Tbilisi.100080035.rd.ksp","Old Tbilisi","Manhattan","Georgian","$31 to $50","4.6","4.5","4.4","4.5","50","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Patzeria-Family-Friends.100280586.rd.ksp","Patzeria Family & Friends","Hell's Kitchen","Italian","$30 and under","4.4","4.5","4.5","4.1","3545","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Quality-Eats-West-Village.100359523.rd.ksp","Quality Eats West Village","West Village","American","$31 to $50","4.5","4.6","4.4","4.4","301","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Seven-s-Mediterranean-Turkish-Grill.100489669.rd.ksp","Seven's Mediterranean Turkish Grill","Upper West Side","Turkish","$30 and under","4.2","4.3","4.2","3.6","44","Low","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Cafe-Pierre.100848137.rd.ksp","Café Pierre","Upper East Side","French","$50 and over","4.0","4.4","4.0","4.0","1","Low","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Cellini.100861174.rd.ksp","Cellini","Midtown","Italian","$31 to $50","4.7","4.0","4.6","4.5","142","Moderate","Casual Elegant"
"https://www.kayak.com/New-York-Restaurants-TAO-Uptown.100861290.rd.ksp","TAO Uptown","Midtown","Pan-Asian","$31 to $50","4.4","4.5","4.3","4.5","1191","Moderate","Casual Elegant"
"https://www.kayak.com/New-York-Restaurants-Gabriel-s-Bar-Restaurant.100949702.rd.ksp","Gabriel's Bar & Restaurant","Midtown","Italian","$50 and over","4.8","4.8","4.8","4.8","108","Moderate","Fine Dining"
"https://www.kayak.com/New-York-Restaurants-Manny-s-Bistro.100952012.rd.ksp","Manny's Bistro","Upper West Side","French","$31 to $50","4.3","4.3","4.2","4.2","3624","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Yakitori-Tori-Shin-Select-Counter.100960247.rd.ksp","Yakitori Tori Shin - Select Counter","Hell's Kitchen","Japanese","$50 and over","4.8","4.8","4.8","4.7","439","Low","Casual Elegant"
"https://www.kayak.com/New-York-Restaurants-Nobu-Downtown-Bar-Lounge.100960310.rd.ksp","Nobu Downtown | Bar & Lounge","Financial District","Japanese","$50 and over","4.6","4.7","4.4","4.6","2407","Moderate","Casual Elegant"
"https://www.kayak.com/New-York-Restaurants-Estiatorio-Milos-Midtown-New-York.100960438.rd.ksp","Estiatorio Milos – Midtown New York","Midtown","Seafood","$50 and over","4.8","4.8","4.7","4.6","1265","Moderate","Fine Dining"
"https://www.kayak.com/New-York-Restaurants-Serafina-79.100963800.rd.ksp","Serafina 79","Upper East Side","Italian","$31 to $50","4.5","4.5","4.4","4.2","198","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Chef-s-Table-at-Brooklyn-Fare.100963802.rd.ksp","Chef's Table at Brooklyn Fare","Hell's Kitchen","French / Japanese","$50 and over","4.8","4.9","4.8","4.7","312","Moderate","Fine Dining"
"https://www.kayak.com/New-York-Restaurants-Tableside-Italian-Cook-Shoppe.100964634.rd.ksp","Tableside Italian Cook Shoppe","East Village","Italian","$30 and under","4.7","4.6","4.6","4.5","76","Moderate","Casual Elegant"
"https://www.kayak.com/New-York-Restaurants-The-Lambs-Club.100964780.rd.ksp","The Lambs Club","Midtown","Contemporary American","$50 and over","4.3","4.1","4.3","4.4","9701","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Cipriani-Dolci.100964836.rd.ksp","Cipriani - Dolci","Midtown","Italian","$31 to $50","4.6","4.6","4.6","4.6","241","Moderate","Casual Elegant"
"https://www.kayak.com/New-York-Restaurants-Cipriani-Club-55-Restaurant.100964838.rd.ksp","Cipriani Club 55 Restaurant","Financial District","Italian","$31 to $50","4.3","4.2","4.3","4.3","3771","Moderate","Casual Elegant"
"https://www.kayak.com/New-York-Restaurants-Momofuku-Ko-Table-Seating.100965466.rd.ksp","Momofuku Ko - Table Seating","East Village","American","$50 and over","4.7","4.8","4.8","4.6","331","Moderate","Fine Dining"
"https://www.kayak.com/New-York-Restaurants-The-Lobby-Bar-at-Dream-Downtown.100965544.rd.ksp","The Lobby Bar at Dream Downtown","Chelsea","American","$30 and under","4.0","4.4","3.9","4.2","41","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Spring-Place.100965672.rd.ksp","Spring Place","Tribeca","Contemporary American","$31 to $50","4.5","4.2","4.2","4.6","55","Moderate","Casual Elegant"
"https://www.kayak.com/New-York-Restaurants-Amber-West-Village.100967300.rd.ksp","Amber West Village","West Village","Sushi","$30 and under","4.7","4.7","4.7","4.6","87","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-ONE-Dine-at-One-World-Observatory.100968861.rd.ksp","ONE Dine at One World Observatory","Financial District","American","$31 to $50","4.5","4.4","4.5","4.6","405","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Astor-Court.100968884.rd.ksp","Astor Court","Midtown","International","$31 to $50","4.6","4.6","4.5","4.6","125","Moderate","Casual Elegant"
"https://www.kayak.com/New-York-Restaurants-Lincoln-Ristorante.100970248.rd.ksp","Lincoln Ristorante","Upper West Side","Italian","$30 and under","4.5","4.5","4.5","4.6","429","Moderate","Casual Elegant"
"https://www.kayak.com/New-York-Restaurants-Wolfgang-s-Steakhouse-Tribeca.100970267.rd.ksp","Wolfgang's Steakhouse - Tribeca","Tribeca","Steakhouse","$50 and over","4.5","4.6","4.5","4.3","206","Moderate","Casual Elegant"
"https://www.kayak.com/New-York-Restaurants-Papillon-Bistro-and-Bar.100970288.rd.ksp","Papillon Bistro and Bar","Midtown","Bistro","$31 to $50","4.3","4.2","4.3","4.4","62","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Blue-Ribbon-Brasserie.100972610.rd.ksp","Blue Ribbon Brasserie","SoHo","American","$30 and under","4.8","4.8","4.7","4.6","297","Moderate","Casual Elegant"
"https://www.kayak.com/New-York-Restaurants-The-Boil.100977771.rd.ksp","The Boil",NA,"Seafood","$30 and under","4.8","4.8","4.7","4.4","64","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Wollenskys-Grill.100977836.rd.ksp","Wollensky’s Grill","Midtown","American","$31 to $50","4.6","4.6","4.5","4.5","236","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-L-Angolo-Tribeca.100979215.rd.ksp","L'Angolo - Tribeca","Tribeca","Italian","$30 and under","4.5","4.4","4.4","4.4","2468","Moderate","Casual Elegant"
"https://www.kayak.com/New-York-Restaurants-Ginnys-Supper-Club.100979256.rd.ksp","Ginny’s Supper Club","Harlem","American","$31 to $50","4.4","4.1","4.1","4.6","1331","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-STK-Rooftop.100979328.rd.ksp","STK - Rooftop","Meatpacking District","Contemporary American","$31 to $50","4.2","4.3","4.2","4.3","334","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Serafina-Tribeca.100979696.rd.ksp","Serafina Tribeca","Tribeca","Italian","$31 to $50","4.5","4.5","4.4","4.4","208","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Sardi-s.100980148.rd.ksp","Sardi's","Midtown","Continental","$31 to $50","4.5","4.3","4.6","4.6","494","Moderate","Casual Elegant"
"https://www.kayak.com/New-York-Restaurants-Da-Raffaele-NYC.100980320.rd.ksp","Da Raffaele - NYC","Midtown","Italian","$30 and under","4.4","4.3","4.4","4.3","37","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Frankie-Johnnie-s-Steakhouse-Manhattan.100980589.rd.ksp","Frankie & Johnnie's Steakhouse - Manhattan","Midtown","Steak","$31 to $50","4.7","4.7","4.7","4.6","125","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-Morton-s-The-Steakhouse-Midtown-Manhattan.100980702.rd.ksp","Morton's The Steakhouse - Midtown Manhattan","Midtown","Steakhouse","$50 and over","4.7","4.7","4.7","4.6","195","Moderate","Fine Dining"
"https://www.kayak.com/New-York-Restaurants-Cipriani-Downtown.100980853.rd.ksp","Cipriani Downtown","SoHo","Italian","$31 to $50","4.4","4.4","4.4","4.3","7825","Moderate","Casual Elegant"
"https://www.kayak.com/New-York-Restaurants-Harry-Cipriani.100980854.rd.ksp","Harry Cipriani","Upper East Side","Italian","$50 and over","4.7","4.6","4.6","4.6","516","Moderate","Fine Dining"
"https://www.kayak.com/New-York-Restaurants-Catch-New-York.100980919.rd.ksp","Catch New York","Meatpacking District","Seafood","$30 and under","4.5","4.6","4.3","4.4","1311","Moderate","Casual Elegant"
"https://www.kayak.com/New-York-Restaurants-Serafina-105.100981256.rd.ksp","Serafina 105","Upper West Side","Italian","$30 and under","4.4","4.3","4.4","4.3","74","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-The-Paris-Cafe.100982623.rd.ksp","The Paris Cafe","Financial District","American","$30 and under","4.3","4.3","4.3","4.2","524","Moderate","Casual Dining"
"https://www.kayak.com/New-York-Restaurants-RA-Sushi-Bar-Restaurant-Times-Square-NY.100983164.rd.ksp","RA Sushi Bar Restaurant – Times Square, NY","Midtown","Japanese","$31 to $50","4.3","4.3","4.2","4.1","283","Moderate","Casual Elegant"
"https://www.kayak.com/New-York-Restaurants-Caravaggio-New-York.100983750.rd.ksp","Caravaggio New York","Upper East Side","Italian","$50 and over","4.8","4.8","4.8","4.7","166","Moderate","Fine Dining"
"https://www.kayak.com/New-York-Restaurants-Villa-Mosconi.100984119.rd.ksp","Villa Mosconi","Manhattan","Italian","$31 to $50","4.6","4.6","4.7","4.5","60","Moderate","Fine Dining"
